City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Vao,NC,2022-06-19 05:41:05,-22.6667,167.4833,71.04,81,100,21.77
279,Dera Bugti,PK,2022-06-19 05:41:05,29.0307,69.151,97.07,35,0,6.67
280,Gat,IL,2022-06-19 05:41:05,31.61,34.7642,77.77,100,2,5.01
281,Changde,CN,2022-06-19 05:41:06,29.0464,111.6783,77.09,94,100,0.89
282,Vanimo,PG,2022-06-19 05:41:06,-2.6741,141.3028,84.0,71,31,9.53
283,Tilichiki,RU,2022-06-19 05:41:07,60.4667,166.1,48.87,72,99,3.8
284,Bridlington,GB,2022-06-19 05:41:07,54.0831,-0.1919,53.89,80,63,13.85
285,Ibipeba,BR,2022-06-19 05:41:08,-11.6408,-42.0111,60.44,82,0,5.93
286,Chebenki,RU,2022-06-19 05:41:08,51.9337,55.7077,74.95,59,65,12.59
287,Grindavik,IS,2022-06-19 05:41:08,63.8424,-22.4338,48.67,93,75,11.5
288,Necochea,AR,2022-06-19 05:41:09,-38.5473,-58.7368,44.15,51,85,12.62
289,Naze,JP,2022-06-19 05:41:09,28.3667,129.4833,77.92,88,100,6.6
290,Rudbar,AF,2022-06-19 05:41:10,30.15,62.6,97.83,8,0,16.75
291,Vestmannaeyjar,IS,2022-06-19 05:41:11,63.4427,-20.2734,49.48,88,84,10.74
292,Fuyu,CN,2022-06-19 05:41:11,45.1833,124.8167,84.2,35,61,4.38
293,Poplar Bluff,US,2022-06-19 05:41:11,36.757,-90.3929,73.13,75,0,4.61
294,Torbay,CA,2022-06-19 05:41:12,47.6666,-52.7314,60.28,88,100,19.57
295,Rucar,RO,2022-06-19 05:41:12,45.4,25.1667,65.46,52,5,1.1
296,Vuktyl,RU,2022-06-19 05:41:13,63.8567,57.3094,61.88,64,100,9.22
297,Kyaikkami,MM,2022-06-19 05:41:13,16.08,97.5675,81.7,77,100,5.32
298,Saquena,PE,2022-06-19 05:41:13,-4.6667,-73.5167,71.17,99,37,2.19
299,Constitucion,CL,2022-06-19 05:41:14,-35.3333,-72.4167,50.31,62,100,3.53
300,Payo,ID,2022-06-19 05:41:14,-3.7508,103.6372,90.19,50,44,3.89
301,East London,ZA,2022-06-19 05:41:15,-33.0153,27.9116,56.34,76,0,9.22
302,Araouane,ML,2022-06-19 05:41:15,18.9048,-3.5265,84.43,47,98,2.08
303,Coquimbo,CL,2022-06-19 05:41:16,-29.9533,-71.3436,55.13,82,100,3.44
304,Ajdabiya,LY,2022-06-19 05:41:16,30.7554,20.2263,77.02,49,0,4.63
305,Kununurra,AU,2022-06-19 05:41:16,-15.7667,128.7333,89.58,18,8,5.75
306,Parainen,FI,2022-06-19 05:41:17,60.3067,22.301,58.1,62,14,20.74
307,Sao Joao Da Barra,BR,2022-06-19 05:41:17,-21.6403,-41.0511,69.01,89,67,11.74
308,Wojkowice,PL,2022-06-19 05:41:18,50.3651,19.0365,71.02,69,0,8.05
309,Kutum,SD,2022-06-19 05:41:18,14.2,24.6667,80.1,21,17,10.83
310,Emerald,AU,2022-06-19 05:41:18,-23.5333,148.1667,69.35,47,4,11.07
311,Waw,SS,2022-06-19 05:41:19,7.7029,27.9953,72.14,84,100,6.6
312,Esperantina,BR,2022-06-19 05:41:19,-3.9017,-42.2336,71.06,98,82,2.17
313,Buala,SB,2022-06-19 05:41:20,-8.145,159.5921,82.35,74,83,4.7
314,Hirara,JP,2022-06-19 05:41:20,24.8,125.2833,88.07,79,40,17.27
315,Belmonte,BR,2022-06-19 05:41:20,-15.8631,-38.8828,69.91,85,4,2.37
316,Richards Bay,ZA,2022-06-19 05:41:21,-28.783,32.0377,64.36,75,87,10.22
317,Ballina,AU,2022-06-19 05:41:21,-28.8667,153.5667,64.78,93,58,12.75
318,Saint-Augustin,CA,2022-06-19 05:41:22,51.226,-58.6502,52.07,98,100,2.21
319,Sofiyivka,UA,2022-06-19 05:41:22,48.0493,33.8746,68.02,66,0,7.47
320,Touros,BR,2022-06-19 05:41:22,-5.1989,-35.4608,74.05,89,7,9.64
321,Alice Springs,AU,2022-06-19 05:41:23,-23.7,133.8833,74.75,32,100,6.91
322,Pasni,PK,2022-06-19 05:42:23,25.2631,63.471,85.01,76,12,15.35
323,Kloulklubed,PW,2022-06-19 05:42:24,7.0419,134.2556,79.3,68,44,2.77
324,Jawhar,SO,2022-06-19 05:42:24,2.7809,45.5005,82.72,55,69,17.2
325,Luderitz,NA,2022-06-19 05:42:25,-26.6481,15.1594,55.33,81,79,11.63
326,Fare,PF,2022-06-19 05:42:25,-16.7,-151.0167,78.96,77,10,21.97
327,Dunedin,NZ,2022-06-19 05:42:26,-45.8742,170.5036,45.81,78,97,8.01
328,Kahului,US,2022-06-19 05:42:26,20.8947,-156.47,82.42,63,40,20.71
329,Hauzenberg,DE,2022-06-19 05:42:26,48.65,13.6333,75.36,61,40,4.29
330,Verkhoyansk,RU,2022-06-19 05:42:27,67.5447,133.385,69.03,55,86,18.66
331,Aitape,PG,2022-06-19 05:42:27,-3.1374,142.3475,83.19,77,42,7.52
332,Okhotsk,RU,2022-06-19 05:42:28,59.3833,143.3,47.37,86,76,9.35
333,Savalou,BJ,2022-06-19 05:42:28,7.9281,1.9756,71.46,97,94,2.66
334,Khandyga,RU,2022-06-19 05:42:28,62.6667,135.6,77.36,35,71,6.89
335,Natal,BR,2022-06-19 05:42:29,-5.795,-35.2094,75.42,100,20,4.61
336,Fallon,US,2022-06-19 05:42:29,39.4735,-118.7774,57.07,39,0,17.27
337,Najran,SA,2022-06-19 05:42:30,17.4924,44.1277,88.45,10,19,6.58
338,Makakilo City,US,2022-06-19 05:42:30,21.3469,-158.0858,79.12,66,0,17.27
339,Batemans Bay,AU,2022-06-19 05:37:47,-35.7167,150.1833,58.1,74,59,6.44
340,Areka,ET,2022-06-19 05:42:31,7.0667,37.7,65.39,80,93,4.16
341,Arona,ES,2022-06-19 05:39:06,28.0996,-16.681,66.02,71,20,9.22
342,Mumford,GH,2022-06-19 05:42:31,5.2618,-0.759,74.77,84,98,4.41
343,Ostrovnoy,RU,2022-06-19 05:42:32,68.0531,39.5131,41.34,96,100,11.03
344,Saskylakh,RU,2022-06-19 05:42:32,71.9167,114.0833,43.41,59,100,24.67
345,Port Hardy,CA,2022-06-19 05:42:32,50.6996,-127.4199,53.78,87,100,4.61
346,Hinton,CA,2022-06-19 05:42:33,53.4001,-117.5857,48.02,94,47,1.1
347,Severodvinsk,RU,2022-06-19 05:42:33,64.5635,39.8302,57.11,81,94,3.76
348,Moberly,US,2022-06-19 05:42:34,39.4184,-92.4382,67.68,77,0,5.75
349,Salinas,US,2022-06-19 05:42:34,36.6777,-121.6555,58.01,79,0,11.5
350,Skjervoy,NO,2022-06-19 05:42:35,70.0311,20.9714,51.8,91,100,8.3
351,Fortuna,US,2022-06-19 05:42:35,40.5982,-124.1573,56.66,88,40,0.0
352,Guerrero Negro,MX,2022-06-19 05:39:47,27.9769,-114.0611,63.5,80,1,12.66
353,Haines Junction,CA,2022-06-19 05:42:35,60.7522,-137.5108,57.15,41,63,12.66
354,Santa Barbara,US,2022-06-19 05:42:36,34.7333,-120.0343,59.09,84,0,3.44
355,Nikolayevka,RU,2022-06-19 05:42:36,53.1257,47.2041,67.01,56,62,7.09
356,Camabatela,AO,2022-06-19 05:42:37,-8.1881,15.375,56.12,78,85,1.36
357,Hlatikulu,SZ,2022-06-19 05:42:37,-26.9667,31.3167,48.88,38,1,5.5
358,Sam Chuk,TH,2022-06-19 05:42:37,14.7576,100.0899,96.85,38,93,6.22
359,Stromness,GB,2022-06-19 05:42:38,58.965,-3.296,49.96,88,92,21.0
360,Nanortalik,GL,2022-06-19 05:42:38,60.1432,-45.2371,43.25,97,100,10.33
361,Mitsamiouli,KM,2022-06-19 05:42:39,-11.3847,43.2844,78.13,64,0,6.96
362,Sonoita,MX,2022-06-19 05:42:39,31.85,-112.8333,82.11,26,3,8.34
363,Port Macquarie,AU,2022-06-19 05:37:39,-31.4333,152.9167,63.9,82,39,12.33
364,Lebu,CL,2022-06-19 05:43:40,-37.6167,-73.65,48.0,86,100,9.53
365,Evensk,RU,2022-06-19 05:43:40,61.95,159.2333,47.28,89,93,12.68
366,Zaranj,AF,2022-06-19 05:43:40,30.9667,61.8833,94.96,7,0,28.01
367,Espanola,US,2022-06-19 05:43:41,35.9911,-106.0806,63.88,81,88,2.84
368,Huilong,CN,2022-06-19 05:43:41,31.8111,121.655,77.94,81,100,6.62
369,Bamiantong,CN,2022-06-19 05:43:41,44.9333,130.5333,78.69,40,18,10.92
370,Phalaborwa,ZA,2022-06-19 05:43:42,-23.943,31.1411,60.08,42,0,2.68
371,High Level,CA,2022-06-19 05:43:42,58.5169,-117.136,57.31,100,100,0.0
372,Vila Franca Do Campo,PT,2022-06-19 05:43:43,37.7167,-25.4333,64.2,76,41,12.15
373,Ambon,ID,2022-06-19 05:43:43,-3.6954,128.1814,79.23,14,75,6.91
374,Coihaique,CL,2022-06-19 05:41:02,-45.5752,-72.0662,29.01,93,0,3.44
375,Karaton,ID,2022-06-19 05:43:44,-6.3424,106.1045,88.41,52,36,3.71
376,Avera,US,2022-06-19 05:43:44,33.194,-82.5271,78.85,30,4,10.6
377,Rawson,AR,2022-06-19 05:40:50,-43.3002,-65.1023,42.21,78,100,18.59
378,Phan Thiet,VN,2022-06-19 05:41:54,10.9333,108.1,91.47,59,35,13.94
379,Edson,CA,2022-06-19 05:43:45,53.5835,-116.4356,60.94,59,100,6.91
380,Saint-Paul,RE,2022-06-19 05:43:45,-21.0096,55.2707,77.36,68,12,8.72
381,Kailua,US,2022-06-19 05:38:52,21.4022,-157.7394,80.58,77,100,13.8
382,Sol-Iletsk,RU,2022-06-19 05:43:46,51.1631,54.9918,72.36,49,90,12.86
383,Abu Dhabi,AE,2022-06-19 05:43:46,24.4667,54.3667,98.71,51,1,10.36
384,Jeremie,HT,2022-06-19 05:43:46,18.65,-74.1167,77.9,75,80,4.92
385,Ler,SS,2022-06-19 05:43:47,8.3018,30.1418,72.88,84,100,4.83
386,Camacha,PT,2022-06-19 05:43:47,33.0833,-16.3333,63.82,88,40,13.8
387,Anaconda,US,2022-06-19 05:43:47,46.1285,-112.9423,63.59,89,73,3.2
388,Jaru,BR,2022-06-19 05:43:48,-10.4389,-62.4664,67.93,96,42,4.16
389,Rennes,FR,2022-06-19 05:42:37,48.1667,-1.6667,59.04,94,100,11.5
390,Veraval,IN,2022-06-19 05:43:48,20.9,70.3667,87.51,68,99,10.22
391,Westport,US,2022-06-19 05:43:49,41.1415,-73.3579,58.55,85,100,4.61
392,Iqaluit,CA,2022-06-19 05:43:49,63.7506,-68.5145,44.33,61,75,13.8
393,Flinders,AU,2022-06-19 05:43:50,-34.5833,150.8552,63.37,73,71,11.23
394,Suzhou,CN,2022-06-19 05:43:50,31.3114,120.6181,87.64,54,100,6.06
395,Eirunepe,BR,2022-06-19 05:43:50,-6.6603,-69.8736,69.82,99,30,2.15
396,Rypefjord,NO,2022-06-19 05:43:51,70.6333,23.6667,52.27,71,40,8.05
397,Kabinda,CD,2022-06-19 05:43:51,-6.1333,24.4833,70.72,67,73,1.54
398,Makariv,UA,2022-06-19 05:43:51,50.4641,29.8113,72.18,62,34,7.58
399,Doka,SD,2022-06-19 05:43:52,13.5167,35.7667,81.64,58,81,13.02
400,Parkersburg,US,2022-06-19 05:43:38,39.2667,-81.5615,54.21,66,0,3.44
401,Hofn,IS,2022-06-19 05:43:52,64.2539,-15.2082,50.02,67,28,2.68
402,Rundu,NA,2022-06-19 05:43:53,-17.9333,19.7667,53.1,49,0,5.61
403,Ortona,IT,2022-06-19 05:43:53,42.3496,14.4039,76.17,55,39,4.12
404,At-Bashi,KG,2022-06-19 05:43:53,41.1702,75.8106,61.32,52,24,3.74
405,Belen,TR,2022-06-19 05:43:54,36.4891,36.2233,73.54,65,0,19.57
406,Cidreira,BR,2022-06-19 05:43:54,-30.1811,-50.2056,45.01,79,0,7.02
407,Orlik,RU,2022-06-19 05:43:55,52.5178,99.825,65.64,38,47,3.8
408,Port Lincoln,AU,2022-06-19 05:41:32,-34.7333,135.8667,63.91,54,64,21.72
409,Kaiwaka,NZ,2022-06-19 05:43:55,-36.1667,174.45,57.69,94,99,7.29
410,Igrim,RU,2022-06-19 05:43:56,63.1906,64.4162,67.05,79,97,6.71
411,Sangar,RU,2022-06-19 05:43:56,63.9242,127.4739,74.19,42,100,5.57
412,Luanda,AO,2022-06-19 05:43:57,-8.8368,13.2343,68.0,83,75,3.44
413,Djambala,CG,2022-06-19 05:44:57,-2.5447,14.7533,66.99,77,100,3.2
414,Sakakah,SA,2022-06-19 05:44:58,29.9697,40.2064,89.17,19,0,11.88
415,La Palma,US,2022-06-19 05:44:58,33.8464,-118.0467,67.82,69,0,4.61
416,Mangrol,IN,2022-06-19 05:44:58,21.1167,70.1167,87.76,67,99,10.13
417,Mackenzie,CA,2022-06-19 05:40:06,55.2999,-123.1698,53.82,87,20,3.44
418,Preobrazheniye,RU,2022-06-19 05:44:59,42.9019,133.9064,73.54,55,90,15.19
419,Abnub,EG,2022-06-19 05:44:59,27.2696,31.1511,75.42,25,1,16.58
420,Zverinogolovskoye,RU,2022-06-19 05:45:00,54.4586,64.8542,70.95,72,75,4.52
421,Gao,ML,2022-06-19 05:45:00,16.6362,1.637,85.68,42,95,4.7
422,Hadejia,NG,2022-06-19 05:45:00,12.4498,10.0444,80.62,55,37,8.14
423,Puerto Madero,MX,2022-06-19 05:45:01,14.7208,-92.4215,77.7,84,99,6.06
424,Yauya,PE,2022-06-19 05:45:01,-8.9833,-77.3,43.25,90,51,2.28
425,Cayenne,GF,2022-06-19 05:44:08,4.9333,-52.3333,76.08,1,75,2.3
426,Ebolowa,CM,2022-06-19 05:45:02,2.9,11.15,67.64,99,100,0.94
427,College,US,2022-06-19 05:45:03,64.8569,-147.8028,66.15,65,75,8.05
428,Oranjemund,NA,2022-06-19 05:45:03,-28.55,16.4333,53.35,74,100,9.42
429,Te Anau,NZ,2022-06-19 05:45:03,-45.4167,167.7167,39.83,94,87,5.39
430,Cockburn Town,TC,2022-06-19 05:40:40,21.4612,-71.1419,81.46,80,99,15.86
431,Alausi,EC,2022-06-19 05:45:04,-2.2,-78.8333,47.23,88,78,5.39
432,Union,US,2022-06-19 05:44:56,40.6334,-74.2663,60.93,68,0,6.91
433,Japura,ID,2022-06-19 05:45:05,-0.3167,102.35,86.4,69,34,2.37
434,Novikovo,RU,2022-06-19 05:45:05,51.1537,37.8879,66.63,73,47,4.34
435,Atar,MR,2022-06-19 05:45:05,20.5169,-13.0499,83.03,58,76,7.05
436,Vyazemskiy,RU,2022-06-19 05:45:06,47.5378,134.7525,63.72,88,96,0.78
437,Coruripe,BR,2022-06-19 05:45:06,-10.1256,-36.1756,72.95,89,15,2.77
438,Jinchang,CN,2022-06-19 05:45:07,38.4953,102.1739,79.39,25,81,11.79
439,Apatou,GF,2022-06-19 05:45:07,5.155,-54.3472,71.91,99,73,2.13
440,Yashkul,RU,2022-06-19 05:45:07,46.1711,45.3435,83.98,24,30,4.47
441,Alta Floresta,BR,2022-06-19 05:45:08,-9.8756,-56.0861,67.57,62,43,2.93
442,Bogotol,RU,2022-06-19 05:45:08,56.2078,89.5342,60.21,87,84,8.05
443,Saint-Pierre,RE,2022-06-19 05:45:09,-21.3393,55.4781,76.91,68,0,4.61
444,Ukiah,US,2022-06-19 05:45:09,39.1502,-123.2078,53.02,88,5,3.91
445,Yuzhnyy,RU,2022-06-19 05:45:09,53.2542,83.6936,71.98,49,40,4.47
446,Nadym,RU,2022-06-19 05:45:10,65.5333,72.5167,76.64,29,47,16.42
447,Del Rio,US,2022-06-19 05:45:10,29.3627,-100.8968,89.71,46,0,18.41
448,Watrous,CA,2022-06-19 05:45:11,51.6668,-105.4679,73.18,68,51,14.97
449,Labuhan,ID,2022-06-19 05:45:11,-6.8844,112.2051,85.55,65,84,5.77
450,Xilitla,MX,2022-06-19 05:45:11,21.3333,-98.9667,68.56,94,24,3.06
451,Vardo,NO,2022-06-19 05:45:12,70.3705,31.1107,40.98,93,100,5.75
452,Kologriv,RU,2022-06-19 05:45:12,58.8275,44.3178,58.77,67,96,5.97
453,Tabou,CI,2022-06-19 05:45:13,4.423,-7.3528,76.48,79,100,3.83
454,Binzhou,CN,2022-06-19 05:45:13,37.3667,118.0167,102.07,26,0,8.61
455,Kudahuvadhoo,MV,2022-06-19 05:45:13,2.6708,72.8944,83.35,71,93,7.9
456,Belmopan,BZ,2022-06-19 05:45:14,17.25,-88.7667,75.58,100,100,0.67
457,Springfield,US,2022-06-19 05:44:39,37.2153,-93.2982,75.15,79,45,1.01
458,Falmouth,GB,2022-06-19 05:45:15,50.1544,-5.0711,54.5,76,75,12.66
459,Rio Gallegos,AR,2022-06-19 05:41:34,-51.6226,-69.2181,23.05,93,0,17.27
460,Shurugwi,ZW,2022-06-19 05:46:15,-19.6702,30.0059,56.86,46,0,2.75
461,Kastamonu,TR,2022-06-19 05:46:16,41.5,33.6667,58.87,80,100,2.62
462,Mosetse,BW,2022-06-19 05:46:16,-20.75,26.65,58.96,57,0,5.17
463,Grand Forks,US,2022-06-19 05:46:16,47.9417,-97.4337,78.73,50,75,23.02
464,Buraydah,SA,2022-06-19 05:46:17,26.326,43.975,90.05,8,0,10.36
465,Astoria,US,2022-06-19 05:46:17,46.1879,-123.8313,53.49,94,100,3.44
466,Daru,PG,2022-06-19 05:46:17,-9.0763,143.2092,78.98,88,90,15.75
467,Malanje,AO,2022-06-19 05:46:18,-9.5402,16.341,55.76,74,42,1.39
468,Boende,CD,2022-06-19 05:46:18,-0.2167,20.8667,69.48,91,100,2.48
469,Puerto Quijarro,BO,2022-06-19 05:46:19,-17.7833,-57.7667,62.53,69,1,2.37
470,Nautla,MX,2022-06-19 05:46:19,20.2167,-96.7833,76.23,86,69,3.42
471,Artigas,UY,2022-06-19 05:42:26,-30.4,-56.4667,38.64,71,8,6.38
472,Tuburan,PH,2022-06-19 05:46:20,6.6439,122.2736,86.09,69,76,1.72
473,Chaman,PK,2022-06-19 05:46:20,30.9236,66.4512,90.7,8,0,13.58
474,Oriximina,BR,2022-06-19 05:46:20,-1.7656,-55.8661,74.53,86,65,3.33
475,Prince Rupert,CA,2022-06-19 05:46:21,54.3161,-130.3201,51.49,84,100,9.22
476,Morondava,MG,2022-06-19 05:46:21,-20.2833,44.2833,71.87,44,0,4.74
477,Patterson,US,2022-06-19 05:46:22,37.4716,-121.1297,64.35,52,3,4.34
478,Cap Malheureux,MU,2022-06-19 05:46:22,-19.9842,57.6142,76.46,70,14,5.01
479,Bourail,NC,2022-06-19 05:46:22,-21.5667,165.4833,70.02,93,100,8.16
480,Santa Rosa De Viterbo,BR,2022-06-19 05:46:23,-21.4728,-47.3631,57.31,92,67,1.32
481,Yulara,AU,2022-06-19 05:46:23,-25.2406,130.9889,71.55,22,100,7.27
482,Novyy Urengoy,RU,2022-06-19 05:43:59,66.0833,76.6333,73.99,36,84,12.91
483,Grants,US,2022-06-19 05:46:24,35.1473,-107.8514,57.43,94,100,0.0
484,Kyra,RU,2022-06-19 05:46:24,49.5776,111.9753,81.82,45,100,7.43
485,Manyana,BW,2022-06-19 05:46:24,-23.4,21.7167,52.63,34,0,6.87
486,Porohy,UA,2022-06-19 05:46:25,48.6876,24.2632,70.38,48,1,2.57
487,Kalemie,CD,2022-06-19 05:46:25,-5.9475,29.1947,73.54,63,97,3.0
488,Mayo,US,2022-06-19 05:43:05,38.8876,-76.5119,66.97,43,0,11.9
489,Porto Walter,BR,2022-06-19 05:46:26,-8.2686,-72.7439,69.51,99,99,2.1
490,Nouadhibou,MR,2022-06-19 05:46:26,20.931,-17.0347,67.98,88,85,6.91
491,Dijkot,PK,2022-06-19 05:46:27,31.2167,72.9833,86.74,48,63,11.3
492,Bombay,IN,2022-06-19 05:42:22,19.0144,72.8479,78.78,94,75,8.05
493,Nguruka,TZ,2022-06-19 05:46:27,-5.1092,31.0419,69.15,44,77,7.74
494,Gamba,GA,2022-06-19 05:46:28,-2.65,10.0,70.0,89,99,5.37
495,Roswell,US,2022-06-19 05:44:05,34.0232,-84.3616,74.39,69,0,3.44
496,Velyka Bahachka,UA,2022-06-19 05:46:28,49.7912,33.7226,66.63,65,8,6.42
497,Bud,US,2022-06-19 05:46:29,39.447,-86.1758,64.42,61,17,6.69
498,Haimen,CN,2022-06-19 05:46:29,23.1935,116.6142,89.49,71,99,15.75
499,Raga,SS,2022-06-19 05:46:29,8.4596,25.678,72.48,84,98,7.81
500,Pangnirtung,CA,2022-06-19 05:46:30,66.1451,-65.7125,33.26,74,80,4.09
501,Muri,IN,2022-06-19 05:46:30,23.3667,85.8667,98.6,34,93,8.95
502,Bosorod,RO,2022-06-19 05:46:31,45.6833,23.0833,67.17,54,1,1.36
503,Lerwick,GB,2022-06-19 05:46:31,60.1545,-1.1494,50.0,87,59,16.78
504,Mlowo,TZ,2022-06-19 05:46:31,-9.0,32.9833,61.61,63,49,2.51
505,San Felipe,VE,2022-06-19 05:46:32,10.3399,-68.7425,71.26,97,95,1.72
506,Mastic Beach,US,2022-06-19 05:46:32,40.7668,-72.8521,58.03,87,100,4.61
507,Bull Savanna,JM,2022-06-19 05:46:33,17.8868,-77.5902,75.49,86,100,11.63
508,Solnechnyy,RU,2022-06-19 05:47:33,50.7214,136.6319,50.76,98,100,6.38
509,Isilkul,RU,2022-06-19 05:47:33,54.9109,71.2728,75.47,52,88,3.6
510,La Ronge,CA,2022-06-19 05:43:57,55.1001,-105.2842,62.85,88,100,8.05
511,Awjilah,LY,2022-06-19 05:47:34,29.1081,21.2869,77.92,46,0,3.09
512,San Andres,CO,2022-06-19 05:45:41,12.5847,-81.7006,80.62,89,75,2.3
513,Kokopo,PG,2022-06-19 05:47:34,-4.352,152.2633,82.36,69,11,3.31
514,Lucea,JM,2022-06-19 05:47:35,18.451,-78.1736,77.86,84,100,15.12
515,Snasa,NO,2022-06-19 05:47:35,64.2457,12.3778,48.61,83,100,5.79
516,Urumqi,CN,2022-06-19 05:42:55,43.801,87.6005,81.55,28,0,8.95
517,Moron,AR,2022-06-19 05:47:36,-34.6534,-58.6198,52.02,67,56,9.35
518,Cabra,ES,2022-06-19 05:47:36,37.4725,-4.4421,62.17,68,0,1.74
519,San Vicente,AR,2022-06-19 05:47:37,-26.6167,-54.1333,36.55,92,20,2.77
520,Margate,GB,2022-06-19 05:47:37,51.3813,1.3862,54.7,87,98,5.01
521,Anchorage,US,2022-06-19 05:47:37,61.2181,-149.9003,60.1,73,100,17.27
522,Cabo San Lucas,MX,2022-06-19 05:43:16,22.8909,-109.9124,81.61,75,11,8.1
523,Tiznit,MA,2022-06-19 05:47:38,29.5833,-9.5,74.1,46,0,1.63
524,Dilla,ET,2022-06-19 05:47:38,6.41,38.31,66.69,77,99,0.4
525,Nenton,GT,2022-06-19 05:47:39,15.8,-91.75,68.5,97,100,1.63
526,Charleroi,BE,2022-06-19 05:44:33,50.413,4.4465,60.12,67,75,13.8
527,Nyurba,RU,2022-06-19 05:47:39,63.2842,118.3319,81.84,27,88,2.64
528,Kushalgarh,IN,2022-06-19 05:47:40,23.199,74.4507,88.48,55,90,12.37
529,Yerkoy,TR,2022-06-19 05:47:40,39.6381,34.4672,67.68,56,2,6.73
530,Christchurch,NZ,2022-06-19 05:43:02,-43.5333,172.6333,46.9,88,100,11.5
531,Masvingo,ZW,2022-06-19 05:47:40,-20.0637,30.8277,61.16,45,0,2.66
532,Paamiut,GL,2022-06-19 05:47:41,61.994,-49.6678,39.2,99,100,4.88
533,Arlit,NE,2022-06-19 05:47:41,18.7369,7.3853,89.02,17,28,5.39
534,Cottonwood Heights,US,2022-06-19 05:47:42,40.6197,-111.8102,73.33,28,40,7.0
535,Gayeri,BF,2022-06-19 05:47:42,12.6497,0.4931,78.12,72,39,8.95
536,Mindelo,CV,2022-06-19 05:47:42,16.8901,-24.9804,74.75,78,75,23.02
537,Xining,CN,2022-06-19 05:47:43,36.6167,101.7667,76.8,34,100,15.17
538,Brzesko,PL,2022-06-19 05:47:43,49.9691,20.6061,69.82,72,30,5.48
539,Labuan,MY,2022-06-19 05:47:43,5.2767,115.2417,88.16,62,20,2.3
540,Kendari,ID,2022-06-19 05:46:07,-3.945,122.4989,80.4,83,79,4.79
541,Maragogi,BR,2022-06-19 05:47:44,-9.0122,-35.2225,74.93,85,49,1.43
542,Gaoual,GN,2022-06-19 05:47:44,11.75,-13.2,72.0,96,92,3.11
543,Ponnani,IN,2022-06-19 05:47:45,10.767,75.9252,79.92,73,98,6.31
544,San Lorenzo,PY,2022-06-19 05:47:45,-25.3333,-57.5333,43.74,93,26,0.0
545,Yangjiang,CN,2022-06-19 05:47:46,21.85,111.9667,85.3,79,100,16.28
546,Aripuana,BR,2022-06-19 05:47:46,-9.1667,-60.6333,68.04,80,59,2.13
547,Sioux Lookout,CA,2022-06-19 05:47:46,50.1001,-91.917,62.67,48,75,12.66
548,Impfondo,CG,2022-06-19 05:47:47,1.6381,18.0667,70.38,87,99,2.86
549,Kidal,ML,2022-06-19 05:47:47,18.4411,1.4078,85.64,38,95,12.77
550,Namatanai,PG,2022-06-19 05:47:47,-3.6667,152.4333,82.94,71,31,4.74
551,Asau,RO,2022-06-19 05:47:48,46.4333,26.4,61.72,52,3,1.81
552,Jablonne Nad Orlici,CZ,2022-06-19 05:47:48,50.0296,16.6006,71.58,74,0,9.15
553,Noumea,NC,2022-06-19 05:47:49,-22.2763,166.4572,73.99,99,100,13.15
554,Roebourne,AU,2022-06-19 05:47:49,-20.7833,117.1333,82.8,42,13,3.38
555,Hihya,EG,2022-06-19 05:47:50,30.6713,31.588,78.53,49,0,5.57
556,Charkhi Dadri,IN,2022-06-19 05:48:50,28.6,76.2667,95.65,37,59,9.46
557,Birao,CF,2022-06-19 05:48:50,10.2849,22.7882,76.28,73,100,7.99
558,Mahbubabad,IN,2022-06-19 05:48:51,17.6167,80.0167,97.39,39,78,8.28
